"created_time","engaged_fans","impressions","non_viral_impressions","post_activity","post_clicks","post_reaction_anger","post_reaction_haha","post_reaction_like","post_reaction_love","post_reaction_sorry","post_reaction_wow","reach"
"2018-06-10 19:30:00",6362,358136,99536,12076,8420,0,8,8242,337,35,3,237354
"2018-06-10 20:00:00",2627,196708,54052,10480,4885,0,2,8499,134,3,13,140929
"2018-06-10 21:00:00",5741,372130,92353,11212,9384,4,2,7233,320,8,6,257556
"2018-06-10 21:30:00",2900,172444,56110,6558,3099,0,7,5042,244,2,3,114338
"2018-06-10 22:00:00",1606,70314,42514,2617,1003,0,12,2098,97,0,5,47220
"2018-06-10 22:30:00",1803,81596,42583,2999,1314,1,0,2095,86,7,0,54794
"2018-06-10 22:45:00",1212,63267,45661,1082,1033,6,54,644,14,1,3,43807
"2018-06-10 23:00:00",4105,219546,75277,7161,4637,0,4,4698,202,0,2,152628
"2018-07-10 05:00:00",3360,194100,71277,6249,3201,0,5,4151,166,0,1,133515
"2018-07-10 05:15:00",8623,434181,126926,18000,9524,1,9,12944,712,2,32,291523
"2018-07-10 05:30:00",3269,171575,62829,7083,2598,0,5,5226,261,2,1,118670
"2018-07-10 05:45:00",3961,229587,76225,8254,4323,1,3,5448,218,0,0,154793
"2018-07-10 06:00:00",5410,345086,84440,11113,7458,0,56,7435,185,20,18,226323
"2018-07-10 06:30:00",1756,96366,36982,3414,1938,0,0,2246,148,5,2,66520
"2018-07-10 07:00:00",527,29545,21612,621,380,0,0,440,15,0,1,19795
"2018-07-10 08:00:00",6645,440756,107512,15251,8081,5,9,10314,518,109,6,289332
"2018-07-10 09:30:00",4991,297191,100638,9832,6632,2,16,6352,536,1,8,209357
"2018-07-10 10:00:00",10033,735556,136232,30373,20120,1,34,24177,1789,50,110,519615
"2018-07-10 11:00:00",7053,463543,106048,16465,10659,4,11,11241,444,19,6,313213
"2018-07-10 13:00:00",1196,67995,38260,1428,1164,1,0,959,27,0,5,47677
"2018-07-10 13:00:00",1565,90321,43163,2597,1718,1,5,1903,53,0,1,61729
"2018-07-10 15:00:00",1723,83737,50340,1894,1812,0,1,1209,54,3,3,59519
"2018-07-10 15:30:00",1961,86852,53385,2042,1796,3,10,1369,58,2,7,61638
"2018-07-10 16:00:00",628,38037,31114,737,453,0,4,410,28,2,0,26938
"2018-07-10 16:30:00",6569,510869,118027,17556,13117,1,20,11607,634,2,25,355996
"2018-07-10 17:00:00",2988,151062,56089,6389,3056,1,3,4631,162,0,0,105910
"2018-07-10 17:30:00",2017,102013,50908,2882,1894,0,2,1970,71,3,3,74424
"2018-07-10 18:30:00",6999,417057,130711,14126,10504,7,31,10005,305,27,24,273980
"2018-07-10 19:00:00",1074,52671,35803,1534,839,0,1,1203,17,0,0,37002
"2018-07-10 19:30:00",4075,219620,91794,6095,5061,3,41,4043,172,5,15,153607
"2018-07-10 20:00:00",5411,319241,90158,12150,7676,2,6,8418,375,43,10,223047
"2018-07-10 20:30:00",1900,105389,59542,2260,2339,0,1,1586,78,2,2,75430
"2018-07-10 21:30:00",1114,49414,32069,1331,733,0,1,893,30,0,1,35633
"2018-07-10 22:00:00",1912,89195,44492,2946,1475,0,0,2057,56,2,1,61845
"2018-07-10 22:30:00",1232,68230,36427,1648,1022,0,2,1137,42,0,2,47366
"2018-07-10 22:45:00",2659,104954,61168,2356,3233,0,3,1811,52,0,5,72815
"2018-07-10 23:00:00",1053,49410,33596,1154,761,1,0,822,26,0,0,34029
"2018-07-10 23:30:00",737,37244,23420,921,614,0,0,563,19,0,1,25874
"2018-08-10 05:00:00",5237,286039,76966,11316,6445,0,2,7520,248,2,3,205081
"2018-08-10 05:15:00",2149,111893,45905,3663,1839,0,3,2477,69,1,3,78365
"2018-08-10 05:30:00",6011,363642,99161,11556,7535,0,7,7205,281,0,1,252072
"2018-08-10 05:45:00",7783,464623,110377,18727,9934,2,3,12694,713,1,5,328607
"2018-08-10 06:00:00",10000,719520,119293,26661,20541,4,31,18387,773,21,25,478340
"2018-08-10 06:30:00",826,37471,22200,1173,521,0,0,788,67,1,0,25729
"2018-08-10 07:00:00",8981,580896,126447,20051,13296,7,209,14432,492,7,32,406062
"2018-08-10 07:30:00",1961,128766,54041,3700,2170,0,2,2395,73,0,0,90180
"2018-08-10 08:00:00",817,45255,25397,1318,817,0,0,927,40,0,1,31989
"2018-08-10 09:00:00",1648,76553,41160,2053,1654,1,0,1390,44,5,5,55943
"2018-08-10 10:00:00",2141,124733,48139,4774,2164,0,1,3139,103,0,5,86817
"2018-08-10 11:00:00",14516,1187598,175914,43887,28659,17,73,30023,1561,34,51,765254
"2018-08-10 12:00:00",1993,108443,42761,3421,1976,0,2,2368,60,0,1,75826
"2018-08-10 13:01:00",756,45665,33991,672,820,0,1,442,23,1,1,32642
"2018-08-10 14:01:00",5500,308994,83178,11618,6749,2,3,8090,295,2,2,218001
"2018-08-10 15:00:00",3289,185910,68692,5903,3900,0,3,3968,153,7,3,133527
"2018-08-10 16:00:00",963,51934,34522,925,875,0,3,564,12,4,3,35667
"2018-08-10 17:02:00",5466,314122,83824,12419,6368,2,6,8568,319,1,4,220368
"2018-08-10 18:00:00",1495,86114,41944,2566,1323,0,0,1715,72,0,1,59795
"2018-08-10 18:30:00",5572,381037,107263,11655,8805,2,11,7330,340,3,6,248980
"2018-08-10 19:00:00",2335,127706,52579,3462,2473,0,1,2296,75,0,0,91120
"2018-08-10 19:30:00",1221,63533,37781,1430,1090,0,0,931,47,2,0,45718
"2018-08-10 20:00:00",14197,748864,155763,28582,23431,4,48,21419,1130,2,42,515474
"2018-08-10 20:30:00",6585,414564,90973,17218,10023,1,3,12131,325,6,5,287992
"2018-08-10 21:00:00",699,38192,28875,748,490,0,1,493,16,0,1,26749
"2018-08-10 22:00:00",1370,83083,37663,2268,1564,1,1,1442,58,0,1,57499
"2018-08-10 22:30:00",5412,287829,83328,10372,6226,2,6,7008,303,3,17,196584
"2018-08-10 23:00:00",1026,60592,30854,1537,1150,0,0,991,64,0,0,42376
"2018-09-10 05:00:00",2933,163807,58264,5647,3036,1,1,3762,104,1,2,118386
"2018-09-10 05:15:00",6297,366899,97890,14799,8511,1,10,11207,283,2,15,253333
"2018-09-10 05:30:00",2591,128348,49972,4933,2384,0,1,3275,142,3,0,85872
"2018-09-10 05:45:00",1628,82783,32154,3348,1275,0,0,2355,115,0,0,57783
"2018-09-10 06:00:00",1597,93438,33707,2658,1775,0,2,1714,69,1,0,64877
"2018-09-10 06:30:00",9245,649267,110252,31422,16625,2,15,21616,858,4,24,441793
"2018-09-10 07:00:00",2494,181478,55058,4682,3604,1,26,2962,123,0,6,125413
"2018-09-10 07:30:00",1668,90027,42129,2469,1510,0,1,1608,45,3,1,63439
"2018-09-10 08:01:00",1679,71091,32833,2690,1226,0,1,1813,59,0,2,48140
"2018-09-10 08:30:00",3304,230199,76329,6556,4982,4,20,3938,221,4,12,151469
"2018-09-10 09:00:00",8572,704304,107812,27774,18119,2,17,20126,705,26,15,462804
"2018-09-10 10:00:00",4391,273689,69223,9075,5223,2,11,6270,162,17,7,193228
"2018-09-10 11:00:00",6513,376360,99469,12820,8669,3,45,8755,271,8,10,262677
"2018-09-10 12:00:00",2202,121606,46133,4151,2562,1,2,2805,67,1,0,84629
"2018-09-10 13:00:00",640,34985,26881,644,478,0,2,448,3,0,2,23922
"2018-09-10 14:00:00",3961,245959,69580,9142,4874,0,6,6146,243,1,4,172524
"2018-09-10 15:00:00",11175,1065397,162834,33484,23577,93,218,21381,547,229,71,675504
"2018-09-10 15:30:00",7968,574169,111459,18856,13389,0,10,12679,753,10,17,392129
"2018-09-10 16:00:00",1103,54140,31468,1404,942,0,3,890,33,1,0,37166
"2018-09-10 17:01:00",2880,146715,51215,4881,3064,0,7,3298,147,0,1,101690
"2018-09-10 18:00:00",4332,288950,70340,10469,5984,3,15,7103,313,12,20,193965
"2018-09-10 19:01:00",4291,260088,66217,8027,6102,1,8,5173,153,4,14,182614
"2018-09-10 20:00:00",1610,79344,44023,2127,1543,0,0,1392,46,1,1,54464
"2018-09-10 21:00:00",1811,87788,39143,3637,1570,0,0,2748,77,0,4,63061
"2018-09-10 22:00:00",932,50205,38185,1175,524,1,0,861,18,0,0,33588
"2018-09-10 22:30:00",3920,214911,68424,7249,4315,0,3,4977,175,3,3,149948
"2018-09-10 23:00:00",1085,57346,31198,1576,1099,0,1,1080,30,2,2,39216
"2018-09-20 18:00:00",3264,208954,56216,9605,4930,0,10,7208,146,3,6,148667
"2018-09-20 22:30:00",3050,149767,54666,6389,2914,2,2,4592,145,3,1,102054
"2018-09-20 23:00:00",1424,80016,32767,3011,1469,0,0,2114,48,0,0,56179
"2018-09-21 19:00:00",4848,257410,62816,11057,4831,1,134,7516,314,0,5,173809
"2018-09-21 20:00:00",7049,406029,114150,13989,10276,1,23,8740,469,2,10,280329
"2018-09-21 22:30:00",1639,75676,40928,2307,1377,0,1,1515,80,0,1,54435
"2018-09-21 23:00:00",3996,259063,67804,11233,5382,0,4,7956,200,1,7,170682
"2018-09-22 05:45:00",1489,78320,33002,2655,1465,0,1,1726,82,1,1,54791
"2018-09-22 21:00:00",4478,288450,75195,11621,6097,1,6,7989,226,1,8,199523
"2018-09-23 11:00:00",4684,274537,75090,9993,5066,1,4,6621,249,3,3,186350
"2018-09-23 18:00:00",788,37988,22050,1075,717,0,1,707,29,0,2,25719
"2018-09-24 09:00:00",5218,373718,86543,10561,10805,3,24,7013,242,66,45,264844
"2018-09-24 12:00:00",750,40648,27145,1035,617,1,0,661,28,2,0,27850
"2018-09-24 14:00:00",1324,63147,31131,2297,1312,0,0,1603,56,2,1,43890
"2018-09-25 12:00:00",5289,272834,76025,10972,5199,2,27,7587,369,11,13,191343
"2018-09-25 16:00:00",1474,68013,48992,1286,1428,1,4,895,47,1,55,47373
"2018-09-25 18:30:00",763,40665,27214,1009,555,0,0,674,24,0,1,28182
"2018-09-25 22:00:00",1698,81823,44994,2301,1505,0,0,1433,42,0,0,54676
"2018-09-26 05:45:00",1977,99740,45236,3697,1469,0,3,2593,83,0,2,69005
"2018-09-27 14:00:00",1240,75215,35177,2222,1500,0,0,1460,63,0,0,53271
"2018-09-28 12:00:00",2101,114116,49445,3442,1876,0,1,2305,65,1,3,77192
"2018-09-28 21:30:00",6209,344974,94687,10838,8743,2,15,6955,184,5,13,241697
"2018-09-28 22:00:00",1152,81038,28404,2417,1533,0,1,1791,32,0,0,56920
"2018-09-29 05:45:00",3821,203298,69534,8300,4144,1,2,5894,229,0,2,144257
"2018-09-29 08:00:00",766,44263,32337,867,651,0,1,557,14,0,3,32334
"2018-09-29 17:00:00",749,36842,29749,748,793,0,5,570,8,0,0,26890
"2018-09-30 14:00:00",2243,125233,53563,4043,2430,1,2,2625,163,0,3,87005
"2018-09-30 22:45:00",3067,154024,55070,5713,3004,1,4,3968,143,1,4,109110
"2018-10-10 05:00:00",8913,454690,111118,21047,9268,0,11,15351,712,10,7,316877
"2018-10-10 05:15:00",2976,143886,67581,4506,3150,0,3,2792,129,1,1,102701
"2018-10-10 05:30:00",8411,497972,96574,21954,11122,3,13,15399,685,3,5,351577
"2018-10-10 05:45:00",4560,243801,73590,9900,5152,0,6,7089,284,0,1,173427
"2018-10-10 06:00:00",3624,226510,70242,7486,4535,0,5,4905,299,66,1,154640
"2018-10-10 06:00:00",1021,46854,22265,1427,899,1,2,991,24,1,0,31857
"2018-10-10 06:30:00",4425,239276,58897,8684,4899,0,3,6030,171,5,5,165292
"2018-10-10 07:00:00",1355,70889,34340,2559,1398,0,1,1533,59,1,0,48409
"2018-10-10 07:30:00",6542,436452,80853,19187,9311,1,4,13065,551,37,7,292275
"2018-10-10 08:00:00",707,32167,22454,964,523,0,3,679,22,0,0,21836
"2018-10-10 08:30:00",11864,850351,132249,29887,23707,1,22,20123,923,34,22,584313
"2018-10-10 09:00:00",3428,209628,55216,7931,4352,0,5,5665,427,11,8,142779
"2018-10-10 09:30:00",1796,94349,39152,2813,2089,1,19,1787,50,8,3,63425
"2018-10-10 10:00:00",573,35684,24470,622,540,0,0,430,19,1,2,24337
"2018-10-10 11:00:00",6766,429005,90980,15888,10419,2,24,11226,593,0,14,290012
"2018-10-10 11:30:00",12280,714159,146548,28988,14813,1,40,20513,1156,58,35,493744
"2018-10-10 12:00:00",8096,588297,102832,21692,13332,1,6,14752,626,35,12,393630
"2018-10-10 13:00:00",7575,559941,250235,27654,12774,5,10,18896,543,109,4,365425
"2018-10-10 14:00:00",2115,148094,56454,3973,2413,2,7,2679,91,0,3,98979
"2018-10-10 14:30:00",1177,60100,41667,1156,1128,0,1,795,53,4,0,42062
"2018-10-10 15:00:00",4816,252228,70420,9376,5184,1,5,6732,184,3,5,175193
"2018-10-10 16:00:00",1575,81459,39165,2258,1428,0,2,1539,36,3,2,54442
"2018-10-10 16:30:00",486,32019,24786,426,447,1,2,257,7,1,0,22000
"2018-10-10 17:00:00",1406,69416,33285,2275,1120,0,0,1588,73,3,2,48090
"2018-10-10 17:30:00",1643,82526,48168,1859,1926,0,4,1269,61,2,2,56715
"2018-10-10 18:00:00",2118,107296,51020,3636,1569,2,3,2621,113,5,3,72591
"2018-10-10 18:30:00",1634,79810,55181,1384,1567,0,0,1024,38,0,1,54893
"2018-10-10 19:00:00",3072,174956,69430,4939,3768,0,4,3611,137,0,6,125316
"2018-10-10 19:30:00",4505,286507,86125,7898,5900,9,58,5063,114,40,13,194129
"2018-10-10 20:00:00",854,50573,30041,1272,821,0,1,859,38,4,0,34135
"2018-10-10 21:26:00",6980,442569,108848,13908,10560,37,146,8594,209,115,66,290547
"2018-10-10 22:00:00",3560,188044,69707,6118,3759,0,1,4315,196,1,5,131274
"2018-10-10 22:30:00",1454,77754,35662,2992,1515,0,1,2202,86,1,0,55428
"2018-10-10 22:45:00",1166,61667,37136,1290,1021,1,1,846,40,0,0,40936
"2018-10-10 23:00:00",912,47188,31595,1164,615,1,0,858,29,1,2,32171
"2018-10-13 05:00:00",2678,153636,65420,5384,2433,0,1,3577,167,1,1,107108
"2018-10-13 05:15:00",8618,478978,147282,15538,12378,0,8,9742,383,0,1,317979
"2018-10-13 05:30:00",1882,98635,42558,3599,1531,0,1,2466,89,0,1,69444
"2018-10-13 05:45:00",5409,335952,139769,12475,6681,3,7,9084,344,0,4,230432
"2018-10-13 06:00:00",8558,565139,150899,22107,10694,2,19,16682,744,5,11,395093
"2018-10-13 06:30:00",3471,264203,102032,8889,5355,1,0,5860,216,3,2,186215
"2018-10-13 07:00:00",4053,323374,119586,12250,6345,2,5,8680,242,18,2,232432
"2018-10-13 08:00:00",6840,567653,143769,18647,11890,20,47,12422,252,57,22,386505
"2018-10-13 09:00:00",2357,194566,97020,4581,3570,0,2,2818,150,1,3,138379
"2018-10-13 10:00:00",948,83294,47648,2028,1412,0,0,1337,49,0,1,56680
"2018-10-13 11:00:00",1182,86475,63052,2211,1609,1,12,1541,38,1,5,61097
"2018-10-13 12:00:00",2101,157028,87350,5003,2929,0,0,3551,118,1,2,115272
"2018-10-13 13:00:00",3391,265112,104255,6729,4348,4,13,4306,129,8,6,184188
"2018-10-13 14:00:00",1641,140959,82471,3666,2443,0,1,2686,81,0,2,99089
"2018-10-13 15:00:00",7154,633414,181067,19258,15382,7,23,11834,731,11,15,434408
"2018-10-13 16:00:00",1531,125936,74092,2557,2495,3,2,1619,39,0,0,87003
"2018-10-13 17:00:00",4891,428461,144661,11154,9629,2,33,7673,163,12,11,293865
"2018-10-13 18:00:00",5757,505854,160271,13656,11336,5,25,8749,264,38,26,346805
"2018-10-13 18:30:00",998,81101,62268,1857,1298,0,0,1385,33,0,0,57180
"2018-10-13 19:00:00",2467,200572,95760,4637,3948,0,3,2904,130,5,1,139928
"2018-10-13 20:00:00",2027,147937,88333,5304,2036,0,1,4122,140,1,2,105880
"2018-10-13 21:00:00",2099,166316,84854,3976,3340,0,3,2616,79,2,6,117362
"2018-10-13 22:00:00",1673,156836,81624,3362,3179,0,2,2366,72,0,2,110542
"2018-10-13 22:30:00",3961,263756,124488,8477,4036,1,3,6093,227,3,2,180802
"2018-10-13 22:45:00",4597,362751,143805,11143,7177,0,9,8006,234,8,5,252210
"2018-10-13 23:00:00",3192,227511,118619,7422,4040,0,3,5420,141,6,5,158632
"2018-10-13 23:45:00",2006,130312,70095,3706,2231,0,4,2443,113,0,6,90202
"2018-10-14 05:00:00",2003,120025,50980,3865,1962,1,0,2529,86,1,1,86806
"2018-10-14 05:15:00",5884,436171,128264,15463,9023,1,6,10207,320,0,2,293682
"2018-10-14 05:30:00",1021,61874,37662,1586,834,0,0,1011,51,1,1,43188
"2018-10-14 05:45:00",4097,296256,123748,10214,6611,0,1,7285,155,1,4,214664
"2018-10-14 06:00:00",1670,141739,66656,3520,2455,0,5,2235,70,5,4,97012
"2018-10-14 07:00:00",2745,198752,92439,5912,3737,1,2,3850,141,1,4,141693
"2018-10-14 08:00:00",17922,1680204,260656,58852,47794,8,1366,37914,1652,12,116,1112171
"2018-10-14 09:00:00",5286,465944,162408,11750,9070,2,25,7614,187,112,8,310243
"2018-10-14 10:00:00",5807,485845,155801,16397,10136,2,3,11241,328,2,8,366054
"2018-10-14 11:00:00",2823,211884,128041,3660,4422,0,2,2180,149,16,4,145172
"2018-10-14 12:00:00",5571,515609,154952,20347,10684,3,10,14625,346,252,6,357987
"2018-10-14 13:00:00",6482,524933,175931,15547,11936,6,13,10406,375,39,24,356770
"2018-10-14 14:00:00",5325,373185,148308,14943,7116,1,10,10877,341,5,6,252925
"2018-10-14 15:00:00",788,65010,49482,1095,813,0,0,766,20,0,0,42529
"2018-10-14 15:17:00",1857,67978,62448,1077,3024,0,1,892,47,0,1,48945
"2018-10-14 16:00:00",1770,148934,89155,2881,3002,1,1,1698,43,25,4,99045
"2018-10-14 17:00:00",3672,341212,140079,9901,6416,1,5,6624,277,3,2,237729
"2018-10-14 17:30:00",3702,294960,148599,8291,6154,1,3,6024,152,2,8,212806
"2018-10-14 18:00:00",2369,191944,121655,3868,3772,1,6,2578,67,16,6,138654
"2018-10-14 19:00:00",2088,194403,125902,3530,3728,0,0,2220,62,0,2,132355
"2018-10-14 20:00:00",1105,127436,83384,2809,1905,0,0,1857,48,2,0,92396
"2018-10-14 21:00:00",1127,107821,82044,2156,1606,0,0,1512,39,1,0,76529
"2018-10-14 22:00:00",1390,133304,90932,3378,2490,1,0,2481,61,2,3,97915
"2018-10-14 22:30:00",1610,119600,67603,3459,2011,1,0,2349,81,1,3,83342
"2018-10-14 23:00:00",1974,142090,88718,3813,2883,0,1,2798,87,2,4,104880
"2018-10-14 23:30:00",2199,151216,77188,4036,2530,0,0,2527,84,0,0,108768
"2018-10-15 05:00:00",1404,98907,38931,2959,1818,0,0,2064,48,1,0,72536
"2018-10-15 05:00:00",3360,210381,73095,6627,3597,0,2,4247,159,0,0,142462
"2018-10-15 05:15:00",7308,505546,154387,16125,10175,1,16,10387,446,2,2,334835
"2018-10-15 05:30:00",8399,587603,192291,25547,11938,0,12,17922,652,4,13,413897
"2018-10-15 05:30:00",1626,107942,50693,3346,1821,0,1,2214,57,2,0,76868
"2018-10-15 05:45:00",1604,108584,48395,3221,1985,0,0,1971,69,1,0,76514
"2018-10-15 06:00:00",1079,53804,24097,1522,1458,0,0,902,32,0,1,38105
"2018-10-15 06:30:00",8897,774136,223458,32096,16058,1,12,22372,663,21,13,543791
"2018-10-15 07:00:00",2749,221034,92227,7928,3716,1,4,5854,160,1,2,161460
"2018-10-15 08:00:00",1652,116901,59761,2845,2411,1,1,1755,88,0,3,81575
"2018-10-15 08:30:00",5397,407041,127983,14659,8320,0,3,10207,277,11,6,283176
"2018-10-15 09:00:00",7306,507572,146122,16328,13490,4,18,11016,438,23,12,356453
"2018-10-15 09:30:00",744,49594,31003,1022,925,0,2,615,31,0,1,34852
"2018-10-15 10:00:00",723,54381,40927,1062,905,0,1,722,29,1,1,38625
"2018-10-15 10:30:00",1606,131817,85818,2643,2689,0,2,1759,41,0,1,98255
"2018-10-15 11:00:00",1216,106040,72233,3094,2155,0,0,2401,49,2,1,78433
"2018-10-15 12:00:00",6226,512963,196727,15645,12018,1,13,10850,465,2,15,374904
"2018-10-15 13:00:00",3757,299696,128545,8028,7134,2,96,4831,225,8,12,206734
"2018-10-15 14:00:00",1698,149541,90566,4718,2524,0,3,3592,118,0,2,108265
"2018-10-15 15:00:00",5343,489126,178404,12695,9605,44,38,7688,219,31,19,341706
"2018-10-15 16:00:00",1173,60882,33258,1775,1144,0,0,1231,34,3,0,44241
"2018-10-15 17:00:00",5731,454631,165269,14335,9069,8,22,9501,287,20,13,313623
"2018-10-15 17:30:00",3660,310874,132129,9172,7095,0,1,6246,170,21,1,213564
"2018-10-15 18:00:00",6848,614267,204737,18989,13628,10,26,13196,365,5,24,441575
"2018-10-15 18:30:00",1150,90234,63704,1956,1784,0,6,1401,32,3,2,67162
"2018-10-15 19:00:00",3538,229620,118988,8428,4625,0,1,6106,224,8,0,169325
"2018-10-15 20:00:00",1267,99845,61077,2279,1674,0,1,1564,44,0,1,73039
"2018-10-15 21:00:00",2147,163097,98077,3800,3720,0,1,2641,93,6,3,114357
"2018-10-15 21:30:00",4532,441161,161741,14709,9745,2,4,10096,264,4,4,320123
"2018-10-15 22:00:00",963,83442,62534,1606,1622,0,0,1099,34,0,0,60011
"2018-10-15 22:30:00",2373,188300,94160,5563,4200,0,3,3904,107,1,2,137995
"2018-10-15 22:45:00",713,59753,48739,893,1011,0,0,615,23,0,1,42391
"2018-10-15 23:00:00",4532,332404,152878,11314,7741,0,3,7641,356,0,3,242920
"2018-10-16 05:00:00",3279,218788,83631,7025,4219,1,1,4620,175,3,0,152920
"2018-10-16 05:15:00",4219,296022,99510,9573,6548,2,1,6175,145,1,1,203632
"2018-10-16 05:30:00",1586,97434,55283,2478,1761,0,2,1494,78,0,2,67778
"2018-10-16 05:45:00",3527,274051,104573,9683,5789,0,1,6474,270,1,1,192764
"2018-10-16 06:00:00",2421,169229,73228,4961,3669,2,2,3373,81,1,3,126088
"2018-10-16 06:30:00",1001,66866,45099,2090,1046,0,0,1596,30,0,1,49931
"2018-10-16 07:00:00",10430,872982,196702,30740,19794,2,63,20738,933,2,15,621363
"2018-10-16 08:00:00",9212,519965,194124,23583,13007,2,46,17789,1050,3,16,373242
"2018-10-16 09:00:00",1606,121887,62760,3742,2362,1,9,2596,64,0,2,86249
"2018-10-16 09:30:00",2494,207880,99558,6019,4157,1,8,4134,139,0,2,151568
"2018-10-16 10:00:00",4105,314627,121498,10616,6392,0,2,7197,189,3,3,227871
"2018-10-16 11:00:00",1318,108059,69417,2272,2277,1,2,1483,29,1,3,77810
"2018-10-16 11:30:00",2946,198274,102970,5590,5039,1,5,3533,166,0,10,140515
"2018-10-16 12:00:00",6013,387797,159090,11390,11396,1,8,7337,210,55,8,284817
"2018-10-16 13:00:00",3423,268883,130227,7534,5175,2,3,5202,135,9,4,192901
"2018-10-16 14:00:00",2291,199524,113047,6475,3730,0,4,4936,154,1,3,146620
"2018-10-16 14:30:00",1370,115140,87080,3258,2116,0,3,2657,68,1,0,85325
"2018-10-16 15:01:00",11339,831601,205256,28292,20244,3,65,18653,553,54,26,585024
"2018-10-16 16:00:00",2379,175719,86887,4660,3353,0,2,3152,78,0,2,126295
"2018-10-16 17:00:00",1650,148800,82732,4322,2536,0,0,3182,102,3,2,106627
"2018-10-16 17:30:00",1825,119687,79570,2074,2768,3,2,1269,38,33,6,86940
"2018-10-16 18:00:00",7165,540309,165734,19992,11347,1,11,13559,469,5,3,376797
"2018-10-16 18:30:00",5120,332993,133479,9987,7452,0,10,6855,212,6,3,245868
"2018-10-16 19:00:00",1392,102147,60726,2707,2072,0,1,1868,67,0,0,71419
"2018-10-16 19:30:00",4478,274392,124596,8188,6570,2,8,5468,260,13,4,193777
"2018-10-16 20:00:00",3802,315696,114866,9224,7698,4,22,5790,199,26,20,225251
"2018-10-16 20:30:00",9470,640192,180636,27402,17494,1,5,20123,667,8,16,472556
"2018-10-16 21:00:00",1069,83661,61953,2549,1831,0,3,1812,31,2,5,58726
"2018-10-16 21:30:00",4754,397391,151819,13637,8643,1,4,9697,180,20,1,280592
"2018-10-16 22:00:00",1714,139192,84111,3610,2394,2,2,2433,49,0,1,102216
"2018-10-16 22:30:00",1870,135065,73982,3509,2915,0,5,2134,73,2,1,95083
"2018-10-16 23:01:00",909,66043,42407,1679,1044,0,1,1126,37,0,1,48895
"2018-10-17 05:00:00",4635,269659,94413,9330,6153,0,3,5942,289,3,2,191644
"2018-10-17 05:15:00",8767,712670,238636,37395,19102,1,6,30946,627,2,36,500255
"2018-10-17 05:30:00",1988,124136,47228,3663,3146,2,0,2266,62,0,0,88852
"2018-10-17 05:45:00",9332,634108,284585,36763,14905,1,36,30340,1073,2,28,494789
"2018-10-17 06:00:00",4097,254506,83720,10137,5699,0,6,6927,276,3,1,187583
"2018-10-17 07:00:00",2784,174647,75721,6099,3429,0,4,4314,98,8,3,125299
"2018-10-17 07:30:00",6496,379529,127468,11422,11426,0,8,6637,415,23,7,277653
"2018-10-17 08:30:00",3381,192721,89368,5475,5269,2,9,3292,168,21,8,145422
"2018-10-17 09:00:00",3975,250196,97704,9783,6131,1,6,6681,273,7,4,185213
"2018-10-17 09:30:00",12332,788151,205732,34613,14421,0,18,25971,1171,38,9,556027
"2018-10-17 10:30:00",4188,282026,103148,10504,6199,0,7,7261,281,0,7,195761
"2018-10-17 11:00:00",2044,162346,87420,5011,4034,0,10,3984,70,2,1,122310
"2018-10-17 12:00:00",3708,270113,112560,8514,6272,1,8,5306,216,9,8,193098
"2018-10-17 13:00:00",6684,415045,147391,16660,9329,2,15,11743,446,23,8,297675
"2018-10-17 14:00:00",3450,234937,102990,7792,4628,2,6,5197,158,5,3,168555
"2018-10-17 15:00:00",1808,123047,66978,3121,2204,1,15,2122,62,3,4,88964
"2018-10-17 16:00:00",977,67122,48634,1370,1039,1,100,816,38,0,2,46447
"2018-10-17 16:30:00",2144,151202,73542,4050,2679,0,76,2542,78,3,7,110231
"2018-10-17 17:00:00",5573,291126,118785,9989,9034,2,4,6343,238,5,8,214637
"2018-10-17 17:30:00",9516,575812,216131,28793,14970,1,15,22149,638,17,24,421626
"2018-10-17 18:00:00",4010,258094,114607,9974,4925,0,5,6742,214,12,1,192877
"2018-10-17 18:30:00",1480,113707,57720,4534,2558,0,3,3313,83,3,0,83275
"2018-10-17 19:00:00",3893,240944,119540,8127,4238,0,3,5707,144,1,1,171748
"2018-10-17 19:30:00",2811,208018,97833,6824,4436,1,6,4386,145,1,3,152148
"2018-10-17 20:00:00",645,50854,41752,1098,543,0,1,837,23,4,0,36740
"2018-10-17 21:00:00",3578,249752,118119,8463,5474,3,2,5669,161,3,2,184368
"2018-10-17 21:30:00",1456,103443,76312,3878,1501,0,0,2988,66,1,2,77724
"2018-10-17 22:00:00",2566,179901,112843,7972,3626,2,11,6281,127,0,3,132697
"2018-10-17 22:30:00",2707,219661,94975,8885,4318,1,3,6450,123,1,4,161544
"2018-10-17 23:00:00",1597,106810,66238,3695,1785,0,2,2797,44,0,0,78871
"2018-11-10 05:01:00",6101,365559,90951,14484,8332,2,7,9841,389,5,2,254925
"2018-11-10 05:15:00",5881,347626,106682,10984,7485,0,5,7078,287,0,12,239051
"2018-11-10 05:30:00",3028,161601,71213,4584,2867,0,0,2923,99,0,1,108277
"2018-11-10 05:45:00",3527,186617,74659,5481,4030,1,3,3762,211,2,0,132339
"2018-11-10 06:00:00",2164,112977,45859,3233,2035,0,1,2266,73,2,5,79972
"2018-11-10 06:30:00",3045,171510,58919,6162,2986,0,9,4338,111,0,1,118541
"2018-11-10 07:00:00",4694,295884,70909,12056,5960,1,3,7728,300,61,3,202706
